Species,Drug,Estimate,Pvalue,Cohort
Rothia_dentocariosa,Diltiazem,-1.7301504566543548e-07,0.8963363132755965,MetaCardis
Veillonella_seminalis,Apixaban,8.801385734931201e-05,0.8971253612344892,MetaCardis
Streptococcus_sp_A12,Nifedipine,1.5866920232207573e-06,0.8973763838320745,MetaCardis
Streptococcus_sp_F0442,Lansoprazole,-3.9105705609769574e-07,0.8979362294853972,MetaCardis
Streptococcus_cristatus,Warfarin,-3.654071967391953e-07,0.8986606090203246,MetaCardis
Veillonella_criceti,Rabeprazole,0.00013004068095397796,0.8994120534980644,MetaCardis
Streptococcus_thermophilus,Alogliptin,0.00021791988711749888,0.899543106562063,MetaCardis
Streptococcus_cristatus,Apixaban,-6.167893970030828e-07,0.899561160320919,MetaCardis
Streptococcus_mitis,Diltiazem,6.2195292625759985e-06,0.9003233962839668,MetaCardis
Veillonella_seminalis,Diltiazem,-6.783574132867217e-05,0.9004668066044185,MetaCardis
Streptococcus_anginosus_group,Nifedipine,2.275935100961954e-05,0.9006109459433962,MetaCardis
Streptococcus_massiliensis,Rosuvastatin,-8.438449071479584e-08,0.9010563597919391,MetaCardis
Streptococcus_sobrinus,Rabeprazole,2.5572350732307097e-06,0.9013339159477473,MetaCardis
Veillonella_rogosae,Warfarin,-2.185587963983737e-06,0.9013820889786653,MetaCardis
Streptococcus_sanguinis,Prasugrel,-8.124718322642586e-07,0.9018637276842689,MetaCardis
Veillonella_infantium,Azilsartan,-4.662581369744362e-05,0.9021371727153307,MetaCardis
Streptococcus_salivarius_CAG_79,Fluvastatin,-1.1156527867437932e-07,0.9025246580211966,MetaCardis
Streptococcus_milleri,Glibenclamide,-8.298688134843531e-08,0.9026009025612065,MetaCardis
Streptococcus_australis,Verapamil,1.6401582612971943e-06,0.9026585861482664,MetaCardis
Streptococcus_mutans,Pravastatin,-3.600700950643305e-06,0.9028053544613296,MetaCardis
Veillonella_atypica,Lansoprazole,-7.662273925562532e-05,0.9032965306682824,MetaCardis
Streptococcus_equinus,Apixaban,-6.4838017248496515e-06,0.9033711361657757,MetaCardis
Veillonella_dispar,Azilsartan,-0.0001355496776019166,0.9040916961297888,MetaCardis
Veillonella_criceti,Rosuvastatin,-2.796725609770003e-05,0.9043812390178675,MetaCardis
Streptococcus_milleri,Fluvastatin,9.433622584547124e-08,0.9045089160268729,MetaCardis
Veillonella_sp_T11011_6,Acarbose,1.4416082375978076e-05,0.9048425409928734,MetaCardis
Veillonella_dispar,Lansoprazole,3.130887771706746e-05,0.904917227426834,MetaCardis
Streptococcus_sp_HPH0090,Omeprazole,-7.435394947345875e-08,0.9052384065455252,MetaCardis
Veillonella_seminalis,Carvedilol,-3.3675271972304465e-05,0.9053168689549056,MetaCardis
Streptococcus_salivarius_CAG_79,Sitagliptin,-3.1777758378753155e-08,0.9053267474658648,MetaCardis
Veillonella_rodentium,Amlodipine,-7.386943116457656e-08,0.9053453418414876,MetaCardis
Streptococcus_lutetiensis,Metoprolol,-6.39153500896086e-06,0.9057057182833077,MetaCardis
Streptococcus_equinus,Repaglinide,-4.376328366752689e-06,0.9057892659967056,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Repaglinide,6.520668863258653e-08,0.9058553928284949,MetaCardis
Streptococcus_sp_oral_taxon_056,Nifedipine,7.356603087750203e-09,0.9058799163754991,MetaCardis
Streptococcus_gordonii,Azilsartan,-1.8883236145378353e-05,0.9060978792491055,MetaCardis
Streptococcus_salivarius_CAG_79,Pravastatin,-6.094245142339884e-08,0.906360979995827,MetaCardis
Veillonella_denticariosi,Amlodipine,-4.968158258723965e-07,0.9064578676830015,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Glibenclamide,6.35480412270192e-08,0.9067436594368008,MetaCardis
Streptococcus_gordonii,Acarbose,-1.3215072005155156e-05,0.9071784014838465,MetaCardis
Streptococcus_viridans,Lansoprazole,-7.97721749613685e-08,0.9072693152863995,MetaCardis
Veillonella_atypica,Apixaban,0.00014283504537524112,0.9073490303057918,MetaCardis
Veillonella_sp_CAG_933,Carvedilol,-3.535253165185352e-05,0.9074513825223274,MetaCardis
Streptococcus_macedonicus,Irbesartan,-9.988991438709727e-08,0.9077020206094404,MetaCardis
Veillonella_rogosae,Prasugrel,1.2158226634017685e-06,0.9077928756154898,MetaCardis
Streptococcus_sp_F0442,Clopidogrel,1.7520697285011881e-07,0.9079024459554275,MetaCardis
Rothia_dentocariosa,Atenolol,-8.361730180996842e-08,0.9083109940382086,MetaCardis
Streptococcus_sp_A12,Apixaban,-1.0597230675795803e-06,0.9088770212632573,MetaCardis
Streptococcus_infantarius,Fenofibrate,-1.5345510873473527e-07,0.9089210701706947,MetaCardis
Streptococcus_agalactiae,Omeprazole,-3.8061482700786534e-07,0.9092546772728488,MetaCardis
Streptococcus_mutans,Omeprazole,-2.2877536666301178e-06,0.9095374013271836,MetaCardis
Streptococcus_sp_oral_taxon_056,Alogliptin,1.1928777432813728e-08,0.9096063967507029,MetaCardis
Streptococcus_equinus,Acarbose,9.467402377219605e-06,0.9096146851041549,MetaCardis
Streptococcus_equinus,Glibenclamide,4.129098291045625e-06,0.909639013700217,MetaCardis
Veillonella_parvula,Pravastatin,-0.00013150286510738945,0.9104877469017556,MetaCardis
Streptococcus_salivarius_CAG_79,Rivaroxaban,-8.821715911688006e-08,0.9106469972689203,MetaCardis
Streptococcus_cristatus,Azilsartan,-1.2043672953945095e-06,0.9110243161040994,MetaCardis
Streptococcus_sanguinis,Furosemide,6.059922925214079e-07,0.9116454974196768,MetaCardis
Streptococcus_sanguinis,Lansoprazole,-1.0734462855965482e-06,0.9117840875040566,MetaCardis
Streptococcus_milleri,Furosemide,-3.1915252525589045e-08,0.9118583127028292,MetaCardis
Veillonella_denticariosi,Pravastatin,-1.2761203746551143e-06,0.9119151259100937,MetaCardis
Veillonella_parvula,Lansoprazole,0.0001474244128163643,0.9122571456987925,MetaCardis
Streptococcus_sp_HPH0090,Nifedipine,2.9795787354807184e-07,0.9122902930491257,MetaCardis
Streptococcus_mutans,Bisoprolol,1.359506256625737e-06,0.9131382882199867,MetaCardis
Streptococcus_massiliensis,Omeprazole,-9.893454008619563e-08,0.913514326425903,MetaCardis
Veillonella_tobetsuensis,Acarbose,-2.247481396524136e-06,0.9136763635764225,MetaCardis
Rothia_dentocariosa,Esomeprazole,-4.715558861659852e-08,0.9137548534763531,MetaCardis
Streptococcus_australis,Aspirin,-5.344043346007456e-07,0.9143588829958553,MetaCardis
Veillonella_criceti,Azilsartan,-0.00024034282398742318,0.9147906570887461,MetaCardis
Veillonella_rodentium,Aspirin,6.156038663185708e-08,0.9149863542819476,MetaCardis
Streptococcus_mitis,Nifedipine,-8.828817147426903e-06,0.9150915433575384,MetaCardis
Streptococcus_sobrinus,Warfarin,-1.2712060239287557e-06,0.9155631122385419,MetaCardis
Streptococcus_viridans,Atorvastatin,2.4519761803148975e-08,0.916209521702943,MetaCardis
Streptococcus_vestibularis,Lansoprazole,-8.550154646478062e-06,0.9166645967071789,MetaCardis
Streptococcus_sanguinis,Azilsartan,-4.340257433148891e-06,0.9168765667832004,MetaCardis
Veillonella_dispar,Alogliptin,-0.00011836694042866429,0.9176243959652346,MetaCardis
Streptococcus_gordonii,Sitagliptin,-1.7315006536331919e-06,0.9179931519433939,MetaCardis
Veillonella_sp_CAG_933,Glibenclamide,5.0948245086108256e-05,0.9185304864823375,MetaCardis
Streptococcus_pasteurianus,Fluvastatin,-2.737445508434826e-05,0.9187203763159763,MetaCardis
Streptococcus_macedonicus,Furosemide,-8.553938771720564e-08,0.919413157037458,MetaCardis
Streptococcus_sp_HMSC070B10,Fenofibrate,3.265268693056844e-08,0.9197052171599003,MetaCardis
Streptococcus_sp_M334,Fenofibrate,2.171920804883967e-08,0.9197052171599004,MetaCardis
Veillonella_atypica,Diltiazem,-9.844659857371421e-05,0.9198069091605963,MetaCardis
Streptococcus_milleri,Alogliptin,-2.2475860949085236e-07,0.9198449222469115,MetaCardis
Streptococcus_agalactiae,Esomeprazole,-2.834600719406031e-07,0.9205950599723499,MetaCardis
Rothia_dentocariosa,Warfarin,-9.742448621505296e-08,0.9206942826823219,MetaCardis
Streptococcus_sp_A12,Prasugrel,-3.1814912995122625e-07,0.9216681959476836,MetaCardis
Streptococcus_downei,Azilsartan,-6.432661440700361e-07,0.9218439202415871,MetaCardis
Veillonella_sp_T11011_6,Metformin,1.0458402401821234e-06,0.9218666465647317,MetaCardis
Streptococcus_infantarius,Nifedipine,3.763407834746928e-07,0.922077721637734,MetaCardis
Streptococcus_infantarius,Lansoprazole,-1.45390708653593e-07,0.922160340959244,MetaCardis
Streptococcus_milleri,Enalapril,-2.5304668486447707e-08,0.922222117399885,MetaCardis
Veillonella_denticariosi,Apixaban,2.501530428088306e-06,0.9223902791127914,MetaCardis
Streptococcus_massiliensis,Esomeprazole,-7.556803306268251e-08,0.9223936499903359,MetaCardis
Streptococcus_gallolyticus,Prasugrel,-5.765447260997778e-07,0.9231664043137817,MetaCardis
Veillonella_rodentium,Acarbose,-5.677267371631375e-07,0.923226757064784,MetaCardis
Streptococcus_lutetiensis,Apixaban,2.9190721033663873e-05,0.9233056342381445,MetaCardis
Streptococcus_sp_oral_taxon_056,Sitagliptin,1.0437107341563432e-09,0.9233627929435491,MetaCardis
Streptococcus_lutetiensis,Bisoprolol,-5.521971543710374e-06,0.9236006080042516,MetaCardis
Streptococcus_macedonicus,Omeprazole,-8.56107162090816e-08,0.9238432644669301,MetaCardis
Rothia_dentocariosa,Alogliptin,-3.5735235362743253e-07,0.9238684108450668,MetaCardis
Streptococcus_sp_F0442,Acarbose,8.838225805922046e-07,0.923997630826224,MetaCardis
Veillonella_sp_CAG_933,Verapamil,-2.8697834630449965e-05,0.9241993351664496,MetaCardis
Streptococcus_vestibularis,Azilsartan,-3.332829958952216e-05,0.9242907489117047,MetaCardis
Streptococcus_salivarius_CAG_79,Carvedilol,-4.52069092486402e-08,0.9249033628155469,MetaCardis
Streptococcus_pasteurianus,Amiodarone,1.9708979212691277e-05,0.9257207906186664,MetaCardis
Streptococcus_parasanguinis,Indapamide,5.0079074917403464e-05,0.9257208680922446,MetaCardis
Veillonella_criceti,Diltiazem,7.500339880913148e-05,0.9263584283583959,MetaCardis
Streptococcus_milleri,Nifedipine,1.2207978455140082e-07,0.9264611609179367,MetaCardis
Streptococcus_sp_HMSC070B10,Lansoprazole,3.3031213152971475e-08,0.9267532491873081,MetaCardis
Streptococcus_sp_M334,Lansoprazole,2.197098793432947e-08,0.9267532491873082,MetaCardis
Streptococcus_salivarius_CAG_79,Rabeprazole,-1.0641583520146139e-07,0.9272087521202255,MetaCardis
Streptococcus_sp_HPH0090,Lansoprazole,-9.547459947401822e-08,0.9272826118840242,MetaCardis
Streptococcus_agalactiae,Atenolol,-4.3107265056144e-07,0.9275634642013766,MetaCardis
Rothia_dentocariosa,Fluvastatin,-1.1964704144199492e-07,0.9275878345162506,MetaCardis
Streptococcus_anginosus_group,Olmesartan,-4.961724022852265e-06,0.9281236751156197,MetaCardis
Streptococcus_agalactiae,Pravastatin,-4.3793941199414303e-07,0.9286403846710608,MetaCardis
Streptococcus_salivarius_CAG_79,Repaglinide,7.138124952933676e-08,0.9287628981387339,MetaCardis
Veillonella_sp_CAG_933,Atenolol,2.84388684412788e-05,0.928857578271816,MetaCardis
Veillonella_sp_CAG_933,Alogliptin,-0.00014627836618955495,0.928952919130843,MetaCardis
Veillonella_sp_T11011_6,Dapagliflozin,-4.852504046216292e-06,0.9293291277103752,MetaCardis
Streptococcus_cristatus,Verapamil,1.785584483210934e-07,0.929416991566039,MetaCardis
Veillonella_dispar,Dapagliflozin,-3.2006446019170746e-05,0.9294252179307998,MetaCardis
Streptococcus_sp_A12,Fenofibrate,-3.7899087968407264e-07,0.9295902769598419,MetaCardis
Streptococcus_macedonicus,Lansoprazole,-1.3229425367779018e-07,0.9297220572873343,MetaCardis
Streptococcus_infantarius,Omeprazole,-7.795584266060243e-08,0.9300726398584138,MetaCardis
Streptococcus_massiliensis,Atenolol,-1.130216221096323e-07,0.9303717405308306,MetaCardis
Streptococcus_viridans,Sitagliptin,-2.6864903174681217e-08,0.9306699410596396,MetaCardis
Streptococcus_pasteurianus,Amlodipine,4.850144243214662e-06,0.9308801416601644,MetaCardis
Veillonella_sp_CAG_933,Omeprazole,-1.9439354164860892e-05,0.9309434570810335,MetaCardis
Veillonella_tobetsuensis,Sitagliptin,-2.6435882902250175e-07,0.9315182650231335,MetaCardis
Streptococcus_sobrinus,Diltiazem,1.3960426395796914e-06,0.9316225638113969,MetaCardis
Streptococcus_massiliensis,Pravastatin,-1.142308698528831e-07,0.931759388086796,MetaCardis
Rothia_mucilaginosa,Dapagliflozin,-2.650118959801e-06,0.9320914320963043,MetaCardis
Streptococcus_sp_A12,Bisoprolol,-1.4939305307236774e-07,0.9322883647526384,MetaCardis
Streptococcus_sanguinis,Fluvastatin,-1.263987530857374e-06,0.9323714466318409,MetaCardis
Streptococcus_sp_HMSC070B10,Acarbose,9.230230204295033e-08,0.9326295167872557,MetaCardis
Streptococcus_sp_M334,Acarbose,6.13956488701978e-08,0.9326295167872558,MetaCardis
Streptococcus_agalactiae,Enalapril,-2.3920181780181563e-07,0.932733276799418,MetaCardis
Streptococcus_infantarius,Alogliptin,5.442643071052536e-07,0.9332374769841323,MetaCardis
Streptococcus_infantarius,Atorvastatin,-4.2347986548920514e-08,0.9333488820241799,MetaCardis
Veillonella_denticariosi,Clopidogrel,5.469408361138819e-07,0.933498095346191,MetaCardis
Veillonella_atypica,Alogliptin,0.00022664979252672967,0.9344016331015792,MetaCardis
Streptococcus_sp_HMSC070B10,Allopurinol,-1.5899967226843638e-08,0.9346823533008402,MetaCardis
Streptococcus_sp_M334,Allopurinol,-1.0575996300208225e-08,0.9346823533008403,MetaCardis
Streptococcus_cristatus,Metoprolol,7.118892961374412e-08,0.9347544461526016,MetaCardis
Streptococcus_viridans,Repaglinide,-7.541399415889868e-08,0.9348633202883756,MetaCardis
Streptococcus_agalactiae,Fenofibrate,-4.1108225924890994e-07,0.9350238317435181,MetaCardis
Veillonella_rodentium,Nifedipine,4.046010504777596e-07,0.9356695091923471,MetaCardis
Streptococcus_massiliensis,Fenofibrate,-1.1074722543944386e-07,0.9358286324788068,MetaCardis
Streptococcus_salivarius,Vildagliptin,5.7951089855852896e-05,0.9361190462538842,MetaCardis
Streptococcus_downei,Diltiazem,-1.895570103727452e-07,0.9362146617221487,MetaCardis
Streptococcus_sobrinus,Nifedipine,2.1663587541642264e-06,0.9363620425119523,MetaCardis
Streptococcus_gallolyticus,Rabeprazole,-1.3796208838185997e-06,0.9363640028941229,MetaCardis
Rothia_dentocariosa,Apixaban,1.3267724900941032e-07,0.9365496161342675,MetaCardis
Streptococcus_macedonicus,Acarbose,-3.623859851368519e-07,0.9366343580416895,MetaCardis
Veillonella_criceti,Repaglinide,-5.604807157228413e-05,0.9366495361376226,MetaCardis
Streptococcus_sp_oral_taxon_056,Rabeprazole,3.745009329260014e-09,0.9368929557042577,MetaCardis
Veillonella_rogosae,Carvedilol,9.867271631476626e-07,0.9370485958303854,MetaCardis
Veillonella_criceti,Warfarin,-4.718812616517094e-05,0.9371036791794631,MetaCardis
Streptococcus_macedonicus,Indapamide,-1.0599299753777659e-07,0.9372626536501922,MetaCardis
Veillonella_denticariosi,Nifedipine,2.6777826172011957e-06,0.9374393255509866,MetaCardis
Veillonella_infantium,Alogliptin,-3.024424030426998e-05,0.937509040475691,MetaCardis
Veillonella_denticariosi,Liraglutide,-6.247266649809201e-07,0.9377793404291157,MetaCardis
Veillonella_seminalis,Amiodarone,3.2947627665979584e-05,0.9380264190826394,MetaCardis
Streptococcus_pasteurianus,Rabeprazole,2.664973027319685e-05,0.9380741837141683,MetaCardis
Streptococcus_sp_HMSC070B10,Sitagliptin,-1.25840825722792e-08,0.9380857454488223,MetaCardis
Streptococcus_sp_M334,Sitagliptin,-8.370407864819207e-09,0.9380857454488224,MetaCardis
Streptococcus_salivarius,Diltiazem,-9.636393177104105e-05,0.9384658485066258,MetaCardis
Streptococcus_sp_HPH0090,Amiodarone,-9.771469127437119e-08,0.9385419267009214,MetaCardis
Streptococcus_lutetiensis,Irbesartan,-6.890672648987586e-06,0.9386264434957481,MetaCardis
Streptococcus_agalactiae,Carvedilol,-3.485537984271885e-07,0.9386265944404522,MetaCardis
Streptococcus_pasteurianus,Rivaroxaban,1.7792396238089908e-05,0.9387349032403585,MetaCardis
Veillonella_parvula,Acarbose,0.00031140429540567306,0.9389451902459709,MetaCardis
Streptococcus_sp_oral_taxon_056,Apixaban,-3.576091319223663e-09,0.9391264914027482,MetaCardis
Streptococcus_salivarius_CAG_79,Indapamide,4.0611657735749117e-08,0.9391469191469562,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Dapagliflozin,4.3000506652357106e-08,0.9392455184973096,MetaCardis
Streptococcus_sp_A12,Vildagliptin,3.238263785594613e-07,0.9395917604607932,MetaCardis
Streptococcus_sp_oral_taxon_056,Gliclazide,-1.0713633328612197e-09,0.9399653545619955,MetaCardis
Streptococcus_viridans,Amiodarone,-6.23664332436236e-08,0.9400772331675598,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Carvedilol,-2.4823354330364184e-08,0.9402514452527364,MetaCardis
Streptococcus_macedonicus,Fenofibrate,-1.0115080652380657e-07,0.9403742638260464,MetaCardis
Streptococcus_massiliensis,Enalapril,-5.7656484669334937e-08,0.9405477589356408,MetaCardis
Streptococcus_agalactiae,Warfarin,-4.7470032727914167e-07,0.9407895437756003,MetaCardis
Streptococcus_thermophilus,Repaglinide,-3.929520823101069e-05,0.94119566187364,MetaCardis
Veillonella_sp_CAG_933,Diltiazem,4.2684705092852194e-05,0.9415927120810952,MetaCardis
Veillonella_tobetsuensis,Azilsartan,-2.1429666763970796e-06,0.9416616123968179,MetaCardis
Streptococcus_viridans,Pravastatin,-4.378954139556877e-08,0.9416987334059113,MetaCardis
Streptococcus_agalactiae,Indapamide,-3.660474646997445e-07,0.9418851384283626,MetaCardis
Streptococcus_sp_HMSC070B10,Liraglutide,1.5725866495985435e-08,0.9424766153955771,MetaCardis
Streptococcus_sp_M334,Liraglutide,1.0460191741673583e-08,0.9424766153955773,MetaCardis
Rothia_dentocariosa,Amiodarone,-7.457962310459e-08,0.9426945490949408,MetaCardis
Streptococcus_massiliensis,Carvedilol,-8.876514735195896e-08,0.9426967546646455,MetaCardis
Streptococcus_agalactiae,Irbesartan,-2.299395053290972e-07,0.9429411382545667,MetaCardis
Streptococcus_anginosus_group,Prasugrel,3.4264493692138633e-06,0.9430058083187964,MetaCardis
Streptococcus_massiliensis,Warfarin,-1.2369224671118124e-07,0.9434376365905356,MetaCardis
Streptococcus_infantarius,Dapagliflozin,1.4506443848211954e-07,0.9436274872088253,MetaCardis
Streptococcus_sp_HMSC070B10,Rivaroxaban,-3.3570019446589934e-08,0.943851493747204,MetaCardis
Streptococcus_sp_M334,Rivaroxaban,-2.232937945089922e-08,0.9438514937472041,MetaCardis
Streptococcus_sobrinus,Apixaban,1.430900158528234e-06,0.944136711390726,MetaCardis
Veillonella_atypica,Amiodarone,-5.34342804475536e-05,0.9442410588317285,MetaCardis
Streptococcus_viridans,Acarbose,-1.447579419755472e-07,0.944544458292226,MetaCardis
Streptococcus_agalactiae,Olmesartan,-3.0354623006362893e-07,0.9445622593361593,MetaCardis
Streptococcus_equinus,Olmesartan,-1.4867044931423218e-06,0.9446612597322328,MetaCardis
Streptococcus_sp_HMSC070B10,Furosemide,-1.4045065186951982e-08,0.9447096997904215,MetaCardis
Streptococcus_sp_M334,Furosemide,-9.342192680913774e-09,0.9447096997904216,MetaCardis
Veillonella_sp_CAG_933,Furosemide,1.4663893137697646e-05,0.9447965708331475,MetaCardis
Streptococcus_agalactiae,Diltiazem,-5.959091564713647e-07,0.9452185218709603,MetaCardis
Streptococcus_anginosus_group,Azilsartan,-2.0759606109227155e-05,0.9452846285298329,MetaCardis
Streptococcus_cristatus,Carvedilol,-1.3917267244654375e-07,0.945405292645243,MetaCardis
Streptococcus_massiliensis,Indapamide,-9.335760830430711e-08,0.9456600586854778,MetaCardis
Streptococcus_sp_HPH0090,Enalapril,-3.6123175736935325e-08,0.9456654100535113,MetaCardis
Streptococcus_cristatus,Fluvastatin,2.6044675368322785e-07,0.9462079917685443,MetaCardis
Streptococcus_oralis,Enalapril,-1.5629353269017787e-06,0.9467059887065652,MetaCardis
Streptococcus_viridans,Rivaroxaban,6.056690234257999e-08,0.9468457898171088,MetaCardis
Veillonella_tobetsuensis,Aspirin,-1.3513466118680262e-07,0.9469116509319558,MetaCardis
Veillonella_rodentium,Rivaroxaban,1.710601988390993e-07,0.9469674253903617,MetaCardis
Streptococcus_massiliensis,Diltiazem,-1.5664042404242765e-07,0.947209815338607,MetaCardis
Streptococcus_milleri,Metoprolol,1.1697013612970799e-08,0.9473521765535469,MetaCardis
Streptococcus_gallolyticus,Amiodarone,7.000818594958362e-07,0.9475848343733608,MetaCardis
Streptococcus_pasteurianus,Allopurinol,-6.139021837688117e-06,0.9480514980040458,MetaCardis
Streptococcus_sp_A12,Azilsartan,-1.3282320035345047e-06,0.9481379285311805,MetaCardis
Streptococcus_infantarius,Glibenclamide,-1.276188723299753e-07,0.9484148937310425,MetaCardis
Streptococcus_australis,Fenofibrate,9.726019710519683e-07,0.9485076440480148,MetaCardis
Streptococcus_milleri,Acarbose,1.0036123810947387e-07,0.9485203930848214,MetaCardis
Veillonella_rodentium,Vildagliptin,-1.1132201888237739e-07,0.9490213838575574,MetaCardis
Streptococcus_viridans,Irbesartan,2.5104679268726204e-08,0.949111934706913,MetaCardis
Streptococcus_gordonii,Rivaroxaban,3.1408047440817547e-06,0.9493844651891061,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Indapamide,2.322069692683977e-08,0.9495972078205874,MetaCardis
Streptococcus_massiliensis,Irbesartan,-5.534554924642887e-08,0.9496446570424322,MetaCardis
Veillonella_rogosae,Acarbose,-2.9612878090961108e-06,0.9496627484251057,MetaCardis
Streptococcus_australis,Rivaroxaban,-1.3965029860140156e-06,0.949753509512177,MetaCardis
Streptococcus_vestibularis,Nifedipine,-1.3307169442820153e-05,0.949781455950747,MetaCardis
Streptococcus_massiliensis,Olmesartan,-7.496033851360745e-08,0.949806600257072,MetaCardis
Rothia_mucilaginosa,Rivaroxaban,1.8835242821424174e-06,0.949808944774216,MetaCardis
Streptococcus_sp_HPH0090,Alogliptin,-2.8684546134432144e-07,0.9499284077016877,MetaCardis
Veillonella_atypica,Azilsartan,-0.0001696149476582763,0.9500340769976732,MetaCardis
Streptococcus_pasteurianus,Lansoprazole,1.0839388023906065e-05,0.950470758092877,MetaCardis
Streptococcus_agalactiae,Lansoprazole,-3.4708952266555284e-07,0.9505187200061852,MetaCardis
Streptococcus_lutetiensis,Azilsartan,-4.1429231354168515e-05,0.9506011120740353,MetaCardis
Streptococcus_gallolyticus,Acarbose,1.6503654102158719e-06,0.9507362374306403,MetaCardis
Streptococcus_infantarius,Verapamil,-7.242151893007234e-08,0.9516529514380125,MetaCardis
Streptococcus_macedonicus,Gliclazide,5.2701520880876834e-08,0.952610154785156,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Pravastatin,2.102121533321384e-08,0.9531444540042113,MetaCardis
Streptococcus_downei,Rabeprazole,-1.7589709346984388e-07,0.953289202676222,MetaCardis
Streptococcus_gordonii,Clopidogrel,1.0813158463786146e-06,0.9534613498988325,MetaCardis
Veillonella_sp_CAG_933,Repaglinide,-2.9502598863987076e-05,0.9535288123697319,MetaCardis
Streptococcus_massiliensis,Lansoprazole,-8.888864310017442e-08,0.9535431254671655,MetaCardis
Streptococcus_equinus,Azilsartan,6.819989117450093e-06,0.9538275056316281,MetaCardis
Veillonella_denticariosi,Furosemide,4.2914237729750204e-07,0.9539835986058505,MetaCardis
Streptococcus_sp_HMSC070B10,Warfarin,-2.3472447023628398e-08,0.9544070770388655,MetaCardis
Streptococcus_sp_M334,Warfarin,-1.5612894626576375e-08,0.9544070770388656,MetaCardis
Streptococcus_salivarius_CAG_79,Alogliptin,1.4722914719201727e-07,0.9546233560364872,MetaCardis
Streptococcus_sp_oral_taxon_056,Liraglutide,8.294861949186697e-10,0.9546783582916908,MetaCardis
Streptococcus_pasteurianus,Diltiazem,-1.528591592825706e-05,0.9549480123646636,MetaCardis
Streptococcus_agalactiae,Gliclazide,-1.863612905446911e-07,0.9550550755096294,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Apixaban,4.4358955197227005e-08,0.9555766017617362,MetaCardis
Streptococcus_sp_F0442,Prasugrel,1.154060435667401e-07,0.9556092223004564,MetaCardis
Veillonella_atypica,Nifedipine,-9.053208920879936e-05,0.955725916441303,MetaCardis
Streptococcus_salivarius_CAG_79,Azilsartan,1.4107206981135893e-07,0.9557658981719117,MetaCardis
Streptococcus_agalactiae,Allopurinol,-1.6637003503104185e-07,0.9560682444997477,MetaCardis
Streptococcus_gallolyticus,Apixaban,-9.3989793774269e-07,0.9561842821418224,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Rabeprazole,4.393489880433576e-08,0.9564402302685291,MetaCardis
Streptococcus_sp_NLAE_zl_C503,Alogliptin,9.754952492545904e-08,0.9564591219126504,MetaCardis
Streptococcus_anginosus_group,Irbesartan,2.187001678263261e-06,0.9569146359887075,MetaCardis
Streptococcus_infantis,Alogliptin,3.428111150105732e-06,0.9574614536450834,MetaCardis
Streptococcus_pasteurianus,Gliclazide,-5.485460247977468e-06,0.9575945829781235,MetaCardis
Streptococcus_downei,Acarbose,2.468028996665925e-07,0.9575994118543287,MetaCardis
Streptococcus_vestibularis,Aspirin,-1.2850005689909217e-06,0.9578383864596041,MetaCardis
Streptococcus_infantarius,Rivaroxaban,-1.0357256739350381e-07,0.9581523635823133,MetaCardis
Streptococcus_macedonicus,Apixaban,-1.524981206399863e-07,0.9583369650487201,MetaCardis
Streptococcus_macedonicus,Glibenclamide,1.0382386987270447e-07,0.9583612107263686,MetaCardis
Streptococcus_sanguinis,Rosuvastatin,-2.229705605057644e-07,0.9587424828197791,MetaCardis
Streptococcus_agalactiae,Liraglutide,1.7277908422287226e-07,0.9593825363407622,MetaCardis
Streptococcus_mitis,Fenofibrate,-1.4183750751481674e-06,0.9608169414865833,MetaCardis
Streptococcus_pasteurianus,Warfarin,9.69367694435374e-06,0.9612248228010967,MetaCardis
Streptococcus_lutetiensis,Verapamil,6.0503626639633995e-06,0.9614191490939004,MetaCardis
Veillonella_sp_CAG_933,Rosuvastatin,-8.069634597844315e-06,0.9614924771779092,MetaCardis
Streptococcus_massiliensis,Fluvastatin,-1.1322925981829361e-07,0.9614971309757602,MetaCardis
Streptococcus_gallolyticus,Esomeprazole,-2.1458101064257872e-07,0.9617046500306294,MetaCardis
Veillonella_denticariosi,Rabeprazole,-1.2449877623775438e-06,0.9617146627896966,MetaCardis
Streptococcus_salivarius_CAG_79,Acarbose,-8.613746611301333e-08,0.9618475203567804,MetaCardis
Streptococcus_sp_HPH0090,Apixaban,-9.714696984986223e-08,0.9619407137546563,MetaCardis
Streptococcus_australis,Dapagliflozin,1.09174417260546e-06,0.9621947138291617,MetaCardis
Streptococcus_pasteurianus,Apixaban,1.6076756825971437e-05,0.9622414511402319,MetaCardis
Streptococcus_parasanguinis,Warfarin,3.229907008960595e-05,0.9623199108305049,MetaCardis
Veillonella_rodentium,Amiodarone,-1.1028263761339579e-07,0.9625469183925222,MetaCardis
Streptococcus_massiliensis,Gliclazide,-4.162444078208917e-08,0.9631938504334385,MetaCardis
Streptococcus_agalactiae,Torasemide,-1.8688472280878646e-07,0.9632820910689479,MetaCardis
